"","pub_date","score"
"16","2018-07-20T04:07:11+0000","6.6260266"
"17","2018-07-20T04:00:01+0000","5.8020053"
"18","2018-07-20T01:19:25+0000","17.073019"
"19","2018-07-20T00:42:34+0000","8.694391"
"20","2018-07-20T00:24:21+0000","99.70977"
"21","2018-07-16T14:30:01+0000","9.925133"
"22","2018-07-16T11:00:01+0000","6.634786"
"23","2018-07-16T10:29:24+0000","7.3328733"
"24","2018-07-16T10:00:04+0000","4.9836335"
"25","2018-07-16T10:00:01+0000","7.722853"
"26","2018-07-16T09:45:03+0000","7.689033"
"27","2018-07-16T09:00:12+0000","8.6434555"
"28","2018-07-16T09:00:08+0000","6.2981343"
"29","2018-07-16T09:00:01+0000","12.333864"
"30","2018-07-16T08:00:01+0000","7.7375355"
"31","2018-07-10T09:48:54+0000","11.932899"
"32","2018-07-10T08:44:47+0000","7.998312"
"33","2018-07-10T06:30:07+0000","5.776425"
"34","2018-07-10T04:26:42+0000","7.736156"
"35","2018-07-10T04:09:05+0000","6.338766"
"36","2018-07-10T02:02:45+0000","16.76891"
"37","2018-07-10T01:24:37+0000","17.303316"
"38","2018-07-10T01:03:52+0000","6.9252224"
"39","2018-07-09T23:44:21+0000","16.940083"
"40","2018-07-09T22:56:58+0000","13.48164"
"41","2018-07-03T09:00:06+0000","6.639389"
"42","2018-07-03T08:00:01+0000","4.0825887"
"43","2018-07-03T01:19:54+0000","8.975168"
"44","2018-07-02T23:58:31+0000","91.28621"
"45","2018-07-02T21:55:36+0000","8.184593"
"46","2018-07-02T21:36:28+0000","6.046488"
"47","2018-07-02T21:13:25+0000","6.635697"
"48","2018-07-02T20:46:28+0000","8.6434555"
"49","2018-07-02T19:24:23+0000","10.680755"
"50","2018-07-02T19:21:50+0000","12.697253"
"51","2018-06-27T09:43:22+0000","6.9605145"
"52","2018-06-27T09:00:13+0000","3.1790922"
"53","2018-06-27T09:00:01+0000","6.983593"
"54","2018-06-27T08:28:10+0000","12.064986"
"55","2018-06-27T08:00:01+0000","7.69017"
"56","2018-06-27T02:00:01+0000","27.293236"
"57","2018-06-26T20:43:48+0000","2.3171415"
"58","2018-06-26T20:12:19+0000","11.107392"
"59","2018-06-26T20:08:28+0000","7.312727"
"60","2018-06-26T18:25:26+0000","4.0832205"
"61","2018-06-26T08:00:01+0000","11.077888"
"62","2018-06-26T02:45:05+0000","24.30867"
"63","2018-06-26T01:56:31+0000","10.622075"
"64","2018-06-25T21:58:02+0000","13.587879"
"65","2018-06-25T21:35:21+0000","15.163139"
"66","2018-06-25T20:15:06+0000","16.11713"
"67","2018-06-25T18:57:21+0000","13.469479"
"68","2018-06-25T18:25:00+0000","14.758882"
"69","2018-06-25T17:59:05+0000","6.0638547"
"70","2018-06-25T17:21:05+0000","5.812466"
"71","2018-06-18T23:45:34+0000","8.180053"
"72","2018-06-18T19:33:31+0000","26.567226"
"73","2018-06-18T18:40:50+0000","24.673882"
"74","2018-06-18T17:41:19+0000","9.265976"
"75","2018-06-18T16:55:41+0000","5.813967"
"76","2018-06-18T15:18:52+0000","7.33064"
"77","2018-06-18T14:30:00+0000","11.0796385"
"78","2018-06-18T13:03:00+0000","10.74926"
"79","2018-06-18T10:00:01+0000","6.955299"
"80","2018-06-18T09:59:44+0000","9.926305"
"81","2018-06-09T14:00:01+0000","8.973042"
"82","2018-06-09T09:00:10+0000","9.972929"
"83","2018-06-09T09:00:05+0000","9.572477"
